	match_id	p1_be	p1_bw	p1_fe	p1_fw	p1_unforced_errors	p1_winners	p2_be	p2_bw	p2_fe	p2_fw	p2_unforced_errors	p2_winners
394	20051023-M-Madrid_Masters-F-Ivan_Ljubicic-Rafael_Nadal	24	21	27	30	51.0	51.0	7	8	14	21	21.0	29.0
395	20051106-M-Paris_Masters-F-Tomas_Berdych-Ivan_Ljubicic	13	7	25	26	38.0	33.0	10	6	18	11	28.0	17.0
396	20051120-M-Masters_Cup-SF-Roger_Federer-Gaston_Gaudio	10	5	6	12	16.0	17.0	6	2	6	1	12.0	3.0
397	20060107-M-Doha-F-Roger_Federer-Gael_Monfils	17	6	16	22	33.0	28.0	9	5	7	9	16.0	14.0
398	20060123-M-Australian_Open-QF-David_Nalbandian-Fabrice_Santoro	8	19	10	25	18.0	44.0	9	5	4	7	13.0	12.0
399	20060219-M-San_Jose-F-Lleyton_Hewitt-Andy_Murray	12	8	17	14	29.0	22.0	18	21	20	9	38.0	30.0
400	20060305-M-Dubai-F-Roger_Federer-Rafael_Nadal	15	4	18	20	33.0	24.0	12	6	8	11	20.0	17.0
401	20060318-M-Indian_Wells_Masters-SF-James_Blake-Rafael_Nadal	9	2	18	13	27.0	15.0	12	4	9	10	21.0	14.0
402	20060319-M-Indian_Wells_Masters-F-Roger_Federer-James_Blake	14	7	9	16	23.0	23.0	10	3	18	11	28.0	14.0
403	20060326-M-Miami_Masters-F-Roger_Federer-Ivan_Ljubicic	30	9	17	19	47.0	28.0	28	3	14	16	42.0	19.0
404	20060419-M-Monte_Carlo_Masters-R64-Novak_Djokovic-Roger_Federer	16	12	16	8	32.0	20.0	7	11	23	12	30.0	23.0
405	20060423-M-Monte_Carlo_Masters-F-Roger_Federer-Rafael_Nadal	37	17	31	44	68.0	61.0	15	11	19	30	34.0	41.0
406	20060509-M-Rome_Masters-R64-Carlos_Moya-Rafael_Nadal	16	6	16	17	32.0	23.0	14	8	7	15	21.0	23.0
407	20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal	29	22	53	32	82.0	54.0	28	10	27	28	55.0	38.0
408	20060521-M-Hamburg_Masters-F-Tommy_Robredo-Radek_Stepanek	9	15	4	18	13.0	33.0	27	15	12	19	39.0	34.0
409	20060607-M-Roland_Garros-QF-Novak_Djokovic-Rafael_Nadal	16	7	7	13	23.0	20.0	4	1	8	13	12.0	14.0
410	20060611-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal	37	9	25	17	62.0	26.0	15	6	22	16	37.0	22.0
411	20060618-M-Halle-F-Roger_Federer-Tomas_Berdych	8	8	6	12	14.0	20.0	6	4	12	8	18.0	12.0
412	20060701-M-Wimbledon-R32-Rafael_Nadal-Andre_Agassi	14	12	13	14	27.0	26.0	23	9	21	7	44.0	16.0
413	20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal	15	8	24	20	39.0	28.0	15	12	19	20	34.0	32.0
414	20060723-M-Amersfoort-F-Novak_Djokovic-Nicolas_Massu	12	5	14	10	26.0	15.0	7	3	14	13	21.0	16.0
415	20060813-M-Canada_Masters-F-Roger_Federer-Richard_Gasquet	13	12	24	11	37.0	23.0	8	7	12	10	20.0	17.0
416	20060816-M-Cincinnati_Masters-R32-Roger_Federer-Andy_Murray	14	7	14	11	28.0	18.0	13	10	7	11	20.0	21.0
417	20060826-M-US_Open-F-Roger_Federer-Andy_Roddick	18	13	10	30	28.0	43.0	13	6	17	8	30.0	14.0
418	20060831-M-US_Open-R64-Marcos_Baghdatis-Andre_Agassi	41	19	18	36	59.0	55.0	23	14	10	9	33.0	23.0
419	20060909-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko	12	6	9	14	21.0	20.0	15	8	14	6	29.0	14.0
420	20060922-M-Davis_Cup_World_Group_PO-RR-Roger_Federer-Novak_Djokovic	9	9	15	24	24.0	33.0	14	4	10	8	24.0	12.0
421	20061008-M-Metz-F-Novak_Djokovic-Jurgen_Melzer	9	7	7	10	16.0	17.0	22	12	9	11	31.0	23.0
422	20061008-M-Tokyo-F-Roger_Federer-Tim_Henman	4	7	2	4	6.0	11.0	10	3	9	5	19.0	8.0
423	20061022-M-Madrid_Masters-F-Roger_Federer-Fernando_Gonzalez	11	8	12	17	23.0	25.0	12	5	16	9	28.0	14.0
424	20061029-M-Basel-F-Roger_Federer-Fernando_Gonzalez	10	8	10	17	20.0	25.0	10	6	18	14	28.0	20.0
425	20061105-M-Paris_Masters-F-Nikolay_Davydenko-Dominik_Hrbaty	11	7	18	13	29.0	20.0	14	3	16	3	30.0	6.0
426	20061113-M-Masters_Cup-SF-Roger_Federer-Rafael_Nadal	12	7	16	12	28.0	19.0	14	5	10	8	24.0	13.0
427	20061114-M-Masters_Cup-RR-Roger_Federer-Andy_Roddick	11	16	12	26	23.0	42.0	7	7	19	9	26.0	16.0
428	20061119-M-Masters_Cup-F-Roger_Federer-James_Blake	15	20	12	8	27.0	28.0	13	5	13	7	26.0	12.0
429	20070107-M-Adelaide-F-Chris_Guccione-Novak_Djokovic	14	15	9	19	23.0	34.0	5	14	8	22	13.0	36.0
430	20070122-M-Australian_Open-R16-Rafael_Nadal-Andy_Murray	17	20	15	23	32.0	43.0	38	22	21	24	59.0	46.0
431	20070122-M-Australian_Open-R16-Roger_Federer-Novak_Djokovic	12	10	13	28	25.0	38.0	9	6	16	4	25.0	10.0
432	20070123-M-Australian_Open-QF-Rafael_Nadal-Fernando_Gonzalez	4	3	20	9	24.0	12.0	11	9	17	22	28.0	31.0
433	20070125-M-Australian_Open-SF-Andy_Roddick-Roger_Federer	9	2	10	3	19.0	5.0	5	15	9	18	14.0	33.0
434	20070126-M-Australian_Open-SF-Tommy_Haas-Fernando_Gonzalez	8	10	10	10	18.0	20.0	2	9	2	23	4.0	32.0
435	20070301-M-Dubai-QF-Roger_Federer-Novak_Djokovic	17	9	18	19	35.0	28.0	12	3	18	4	30.0	7.0
436	20070303-M-Dubai-F-Roger_Federer-Mikhail_Youzhny	14	4	3	8	17.0	12.0	13	4	6	3	19.0	7.0
437	20070305-M-Indian_Wells-SF-Andy_Murray-Novak_Djokovic	14	1	5	7	19.0	8.0	6	4	7	7	13.0	11.0
438	20070314-M-Indian_Wells_Masters-F-Novak_Djokovic-Rafael_Nadal	11	3	12	11	23.0	14.0	6	3	9	11	15.0	14.0
439	20070325-M-Miami_Masters-F-Novak_Djokovic-Guillermo_Canas	14	15	17	18	31.0	33.0	9	3	12	11	21.0	14.0
440	20070329-M-Miami_Masters-QF-Novak_Djokovic-Rafael_Nadal	7	4	9	8	16.0	12.0	12	3	11	15	23.0	18.0
441	20070330-M-Miami_Masters-SF-Novak_Djokovic-Andy_Murray	3	5	4	7	7.0	12.0	11	2	13	2	24.0	4.0
442	20070415-M-Monte_Carlo_Masters-F-Roger_Federer-Rafael_Nadal	13	3	18	12	31.0	15.0	5	6	14	9	19.0	15.0
443	20070510-M-Rome_Masters-R16-Roger_Federer-Filippo_Volandri	19	3	17	4	36.0	7.0	9	4	9	5	18.0	9.0
444	20070511-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal	13	3	12	14	25.0	17.0	3	8	6	20	9.0	28.0
445	20070512-M-Rome_Masters-SF-Fernando_Gonzalez-Filippo_Volandri	3	7	10	11	13.0	18.0	7	2	9	8	16.0	10.0
446	20070513-M-Rome_Masters-F-Fernando_Gonzalez-Rafael_Nadal	9	3	17	9	26.0	12.0	3	5	7	12	10.0	17.0
447	20070520-M-Hamburg_Masters-F-Roger_Federer-Rafael_Nadal	8	4	20	19	28.0	23.0	14	9	16	10	30.0	19.0
448	20070608-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal	25	7	15	16	40.0	23.0	5	5	11	25	16.0	30.0
449	20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko	17	8	16	22	33.0	30.0	22	12	19	16	41.0	28.0
450	20070610-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal	21	12	34	18	55.0	30.0	16	10	15	17	31.0	27.0
451	20070707-M-Wimbledon-SF-Novak_Djokovic-Rafael_Nadal	6	2	5	2	11.0	4.0	1	2	0	6	1.0	8.0
452	20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal	28	13	28	27	56.0	40.0	15	16	24	31	39.0	47.0
453	20070810-M-Canada_Masters-SF-Roger_Federer-Radek_Stepanek	2	6	4	9	6.0	15.0	8	6	4	7	12.0	13.0
454	20070812-M-Canada_Masters-F-Novak_Djokovic-Roger_Federer	8	4	10	12	18.0	16.0	22	5	18	26	40.0	31.0
455	20070812-M-Canada_Masters-SF-Novak_Djokovic-Rafael_Nadal	12	4	13	11	25.0	15.0	13	5	3	7	16.0	12.0
456	20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt	21	9	26	18	47.0	27.0	15	5	20	9	35.0	14.0
457	20070819-M-Cincinnati_Masters-F-Roger_Federer-James_Blake	7	2	10	9	17.0	11.0	7	3	10	10	17.0	13.0
458	20070905-M-US_Open-QF-Roger_Federer-Andy_Roddick	9	12	14	16	23.0	28.0	11	5	18	11	29.0	16.0
459	20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic	11	2	23	8	34.0	10.0	18	6	18	16	36.0	22.0
460	20070909-M-US_Open-F-Roger_Federer-Novak_Djokovic	18	6	21	20	39.0	26.0	24	5	10	14	34.0	19.0
461	20071018-M-Madrid_Masters-R16-Andy_Murray-Rafael_Nadal	23	12	11	11	34.0	23.0	11	7	15	13	26.0	20.0
462	20071021-M-Madrid_Masters-F-Roger_Federer-David_Nalbandian	17	6	17	14	34.0	20.0	11	5	12	10	23.0	15.0
463	20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro	4	10	9	10	13.0	20.0	7	3	7	4	14.0	7.0
464	20071028-M-Basel-F-Roger_Federer-Jarkko_Nieminen	11	5	13	10	24.0	15.0	7	3	10	6	17.0	9.0
465	20071028-M-Paris_Masters-F-Rafael_Nadal-David_Nalbandian	7	1	4	3	11.0	4.0	11	4	3	15	14.0	19.0
466	20071112-M-Masters_Cup-RR-Novak_Djokovic-Richard_Gasquet	8	6	9	7	17.0	13.0	7	9	4	14	11.0	23.0
467	20071112-M-Masters_Cup-SF-Roger_Federer-Rafael_Nadal	6	4	10	9	16.0	13.0	5	3	3	6	8.0	9.0
468	20071115-M-Tour_Finals-RR-Novak_Djokovic-Rafael_Nadal	16	4	15	11	31.0	15.0	6	7	6	7	12.0	14.0
469	20071118-M-Masters_Cup-F-David_Ferrer-Roger_Federer	17	4	15	5	32.0	9.0	16	9	15	11	31.0	20.0
470	20080105-M-Doha-F-Stanislas_Wawrinka-Andy_Murray	15	7	27	17	42.0	24.0	11	7	18	16	29.0	23.0
471	20080127-M-Australian_Open-SF-Novak_Djokovic-Roger_Federer	16	7	6	17	22.0	24.0	11	7	15	15	26.0	22.0
472	20080304-M-Dubai-R32-Roger_Federer-Andy_Murray	15	8	19	22	34.0	30.0	4	4	14	9	18.0	13.0
473	20080307-M-Dubai-QF-Igor_Andreev-Novak_Djokovic	6	0	9	3	15.0	3.0	8	4	2	11	10.0	15.0
474	20080322-M-Indian_Wells_Masters-SF-Novak_Djokovic-Rafael_Nadal	5	6	12	6	17.0	12.0	11	0	10	6	21.0	6.0
475	20080419-M-Monte_Carlo_Masters-SF-Roger_Federer-Novak_Djokovic	6	6	6	14	12.0	20.0	9	1	13	17	22.0	18.0
476	20080420-M-Estoril-F-Nikolay_Davydenko-Roger_Federer	7	4	16	8	23.0	12.0	10	3	15	6	25.0	9.0
477	20080420-M-Monte_Carlo_Masters-F-Rafael_Nadal-Roger_Federer	6	4	10	9	16.0	13.0	13	4	23	12	36.0	16.0
478	20080511-M-Hamburg_Masters-F-Roger_Federer-Rafael_Nadal	18	12	19	20	37.0	32.0	9	11	12	19	21.0	30.0
479	20080511-M-Rome_Masters-F-Novak_Djokovic-Stanislas_Wawrinka	18	7	10	16	28.0	23.0	12	5	17	10	29.0	15.0
480	20080517-M-Hamburg_Masters-SF-Novak_Djokovic-Rafael_Nadal	19	8	24	21	43.0	29.0	6	9	14	19	20.0	28.0
481	20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer	12	6	26	19	38.0	25.0	18	22	26	32	44.0	54.0
482	20080606-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal	16	13	20	19	36.0	32.0	12	5	6	19	18.0	24.0
483	20080608-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal	17	3	30	11	47.0	14.0	8	13	6	7	14.0	20.0
484	20080614-M-Queens_Club-SF-Andy_Roddick-Rafael_Nadal	6	3	11	3	17.0	6.0	7	5	14	25	21.0	30.0
485	20080615-M-Halle-F-Roger_Federer-Philipp_Kohlschreiber	5	0	8	9	13.0	9.0	14	3	10	6	24.0	9.0
486	20080615-M-Queens_Club-F-Novak_Djokovic-Rafael_Nadal	17	6	15	18	32.0	24.0	8	2	15	23	23.0	25.0
487	20080702-M-Wimbledon-QF-Rafael_Nadal-Andy_Murray	11	6	7	18	18.0	24.0	10	5	19	8	29.0	13.0
488	20080704-M-Wimbledon-SF-Roger_Federer-Marat_Safin	7	6	12	15	19.0	21.0	15	5	16	7	31.0	12.0
489	20080706-M-Wimbledon-F-Roger_Federer-Rafael_Nadal	25	15	39	45	64.0	60.0	17	16	21	29	38.0	45.0
490	20080726-M-Canada_Masters-SF-Andy_Murray-Rafael_Nadal	13	8	23	9	36.0	17.0	9	2	8	7	17.0	9.0
491	20080727-M-Canada_Masters-F-Nicolas_Kiefer-Rafael_Nadal	5	2	20	6	25.0	8.0	7	1	7	11	14.0	12.0
492	20080802-M-Cincinnati_Masters-SF-Novak_Djokovic-Rafael_Nadal	9	3	7	11	16.0	14.0	5	3	5	5	10.0	8.0
493	20080803-M-Cincinnati_Masters-F-Novak_Djokovic-Andy_Murray	24	10	18	15	42.0	25.0	16	6	15	7	31.0	13.0
494	20080815-M-Olympics-SF-Novak_Djokovic-Rafael_Nadal	11	11	21	8	32.0	19.0	11	3	14	10	25.0	13.0
495	20080817-M-Olympics-F-Rafael_Nadal-Fernando_Gonzalez	11	10	8	25	19.0	35.0	9	4	29	18	38.0	22.0
496	20080905-M-US_Open-SF-Rafael_Nadal-Andy_Murray	14	10	24	15	38.0	25.0	21	17	35	20	56.0	37.0
497	20080908-M-US_Open-F-Roger_Federer-Andy_Murray	11	5	14	22	25.0	27.0	9	5	13	7	22.0	12.0
498	20081018-M-Madrid_Masters-SF-Roger_Federer-Andy_Murray	9	8	20	10	29.0	18.0	16	8	11	8	27.0	16.0
499	20081019-M-Madrid_Masters-F-Gilles_Simon-Andy_Murray	10	10	18	8	28.0	18.0	18	7	10	5	28.0	12.0
500	20081026-M-Basel-F-Roger_Federer-David_Nalbandian	6	7	7	9	13.0	16.0	8	2	4	8	12.0	10.0
501	20081102-M-Paris_Masters-F-Jo_Wilfried_Tsonga-David_Nalbandian	12	5	19	18	31.0	23.0	7	9	12	9	19.0	18.0
502	20081114-M-Masters_Cup-RR-Roger_Federer-Andy_Murray	19	10	25	24	44.0	34.0	18	10	12	12	30.0	22.0
503	20081116-M-Tour_Finals-F-Novak_Djokovic-Nikolay_Davydenko	7	6	6	11	13.0	17.0	14	3	10	5	24.0	8.0
504	20090109-M-Doha-SF-Roger_Federer-Andy_Murray	17	9	19	20	36.0	29.0	11	10	9	8	20.0	18.0
505	20090110-M-Doha-F-Andy_Roddick-Andy_Murray	6	5	6	6	12.0	11.0	6	9	2	13	8.0	22.0
506	20090130-M-Australian_Open-SF-Fernando_Verdasco-Rafael_Nadal	32	26	33	46	65.0	72.0	9	6	18	32	27.0	38.0
507	20090201-M-Australian_Open-F-Roger_Federer-Rafael_Nadal	30	20	31	33	61.0	53.0	32	15	22	25	54.0	40.0
508	20090228-M-Dubai-F-Novak_Djokovic-David_Ferrer	19	3	9	16	28.0	19.0	8	0	15	9	23.0	9.0
509	20090321-M-Indian_Wells_Masters-SF-Roger_Federer-Andy_Murray	25	8	17	20	42.0	28.0	10	5	8	6	18.0	11.0
510	20090323-M-Indian_Wells_Masters-F-Rafael_Nadal-Andy_Murray	9	2	14	10	23.0	12.0	10	2	12	4	22.0	6.0
511	20090404-M-Miami_Masters-SF-Roger_Federer-Novak_Djokovic	13	6	27	9	40.0	15.0	15	2	10	11	25.0	13.0
512	20090405-M-Miami_Masters-F-Novak_Djokovic-Andy_Murray	18	6	15	7	33.0	13.0	15	4	4	11	19.0	15.0
513	20090412-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal	29	5	20	18	49.0	23.0	10	7	16	16	26.0	23.0
514	20090503-M-Rome_Masters-SF-Novak_Djokovic-Roger_Federer	17	5	13	22	30.0	27.0	17	5	20	15	37.0	20.0
515	20090504-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal	21	11	14	11	35.0	22.0	8	4	10	15	18.0	19.0
516	20090515-M-Madrid_Masters-SF-Novak_Djokovic-Rafael_Nadal	22	11	19	16	41.0	27.0	21	5	27	22	48.0	27.0
517	20090517-M-Madrid_Masters-F-Rafael_Nadal-Roger_Federer	12	3	8	7	20.0	10.0	10	4	14	14	24.0	18.0
518	20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal	30	11	41	37	71.0	48.0	14	8	23	21	37.0	29.0
519	20090601-M-Roland_Garros-R16-Roger_Federer-Tommy_Haas	11	10	27	30	38.0	40.0	16	9	21	14	37.0	23.0
520	20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro	14	13	14	29	28.0	42.0	17	17	17	21	34.0	38.0
521	20090607-M-Roland_Garros-F-Robin_Soderling-Roger_Federer	6	6	10	13	16.0	19.0	11	5	5	19	16.0	24.0
522	20090703-M-Wimbledon-SF-Tommy_Haas-Roger_Federer	20	3	13	11	33.0	14.0	8	13	11	20	19.0	33.0
523	20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer	31	10	20	24	51.0	34.0	20	13	26	39	46.0	52.0
524	20090816-M-Cincinnati_Masters-F-Roger_Federer-Novak_Djokovic	9	4	14	16	23.0	20.0	16	4	9	9	25.0	13.0
525	20090822-M-Cincinnati_Masters-SF-Novak_Djokovic-Rafael_Nadal	13	4	13	10	26.0	14.0	7	3	13	6	20.0	9.0
526	20090823-M-Cincinnati_Masters-SF-Roger_Federer-Andy_Murray	6	3	11	16	17.0	19.0	6	4	7	8	13.0	12.0
527	20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal	16	8	16	13	32.0	21.0	9	7	16	6	25.0	13.0
528	20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro	26	12	30	25	56.0	37.0	11	4	48	33	59.0	37.0
529	20090913-M-US_Open-SF-Novak_Djokovic-Roger_Federer	19	8	13	14	32.0	22.0	7	5	21	34	28.0	39.0
530	20091108-M-Basel-F-Roger_Federer-Novak_Djokovic	13	6	25	6	38.0	12.0	11	8	16	12	27.0	20.0
531	20091114-M-Paris_Masters-SF-Novak_Djokovic-Rafael_Nadal	6	7	4	18	10.0	25.0	4	5	2	3	6.0	8.0
532	20091115-M-Paris_Masters-F-Novak_Djokovic-Gael_Monfils	20	5	17	21	37.0	26.0	11	3	16	8	27.0	11.0
533	20091122-M-London-RR-Robin_Soderling-Novak_Djokovic	10	4	13	13	23.0	17.0	11	4	15	4	26.0	8.0
534	20091122-M-Tour_Finals-RR-Andy_Murray-Roger_Federer	13	4	13	6	26.0	10.0	9	6	20	18	29.0	24.0
535	20091122-M-Tour_Finals-RR-Robin_Soderling-Nikolay_Davydenko	17	4	20	9	37.0	13.0	8	5	9	8	17.0	13.0
536	20091123-M-Tour_Finals-RR-Robin_Soderling-Rafael_Nadal	14	5	10	13	24.0	18.0	8	2	6	11	14.0	13.0
537	20091127-M-Tour_Finals-RR-Rafael_Nadal-Novak_Djokovic	15	3	18	3	33.0	6.0	15	8	18	11	33.0	19.0
538	20091127-M-Tour_Finals-SF-Robin_Soderling-Juan_Martin_Del_Potro	17	4	23	13	40.0	17.0	8	7	20	8	28.0	15.0
539	20091129-M-Tour_Finals-F-Nikolay_Davydenko-Juan_Martin_Del_Potro	6	7	6	11	12.0	18.0	11	2	11	9	22.0	11.0
540	20100108-M-Doha-SF-Roger_Federer-Nikolay_Davydenko	7	3	11	11	18.0	14.0	7	6	6	10	13.0	16.0
541	20100110-M-Doha-F-Rafael_Nadal-Nikolay_Davydenko	10	6	11	12	21.0	18.0	18	16	14	24	32.0	40.0
542	20100126-M-Australian_Open-QF-Andy_Murray-Rafael_Nadal	13	10	13	13	26.0	23.0	16	11	9	11	25.0	22.0
543	20100126-M-Australian_Open-QF-Novak_Djokovic-Jo_Wilfried_Tsonga	23	13	24	24	47.0	37.0	22	9	35	25	57.0	34.0
544	20100404-M-Miami_Masters-F-Tomas_Berdych-Andy_Roddick	10	7	17	12	27.0	19.0	4	2	10	6	14.0	8.0
545	20100415-M-Monte_Carlo_Masters-R16-Rafael_Nadal-Michael_Berrer	3	2	6	24	9.0	26.0	8	1	4	4	12.0	5.0
546	20100418-M-Monte_Carlo_Masters-F-Fernando_Verdasco-Rafael_Nadal	15	4	20	8	35.0	12.0	7	4	5	11	12.0	15.0
547	20100502-M-Rome_Masters-F-David_Ferrer-Rafael_Nadal	8	4	17	7	25.0	11.0	6	5	9	14	15.0	19.0
548	20100509-M-Madrid_Masters-F-Roger_Federer-Rafael_Nadal	17	8	24	16	41.0	24.0	15	9	13	15	28.0	24.0
549	20100512-M-Madrid_Masters-R16-John_Isner-Rafael_Nadal	8	0	20	9	28.0	9.0	5	2	4	18	9.0	20.0
550	20100606-M-Roland_Garros-F-Robin_Soderling-Rafael_Nadal	16	7	29	15	45.0	22.0	6	4	12	16	18.0	20.0
551	20100613-M-Halle-F-Roger_Federer-Lleyton_Hewitt	13	8	28	14	41.0	22.0	7	2	16	19	23.0	21.0
552	20100702-M-Wimbledon-SF-Andy_Murray-Rafael_Nadal	9	10	12	10	21.0	20.0	11	6	9	18	20.0	24.0
553	20100704-M-Wimbledon-F-Tomas_Berdych-Rafael_Nadal	6	3	17	11	23.0	14.0	14	3	13	20	27.0	23.0
554	20100815-M-Canada_Masters-F-Roger_Federer-Andy_Murray	13	6	14	8	27.0	14.0	5	7	12	9	17.0	16.0
555	20100815-M-Canada_Masters-SF-Roger_Federer-Novak_Djokovic	11	3	20	13	31.0	16.0	26	6	15	19	41.0	25.0
556	20100821-M-Cincinnati_Masters-F-Mardy_Fish-Roger_Federer	15	7	19	8	34.0	15.0	24	11	24	22	48.0	33.0
557	20100903-M-US_Open-SF-Novak_Djokovic-Roger_Federer	24	13	14	13	38.0	26.0	25	6	39	22	64.0	28.0
558	20100912-M-US_Open-F-Novak_Djokovic-Rafael_Nadal	22	10	27	25	49.0	35.0	20	12	12	21	32.0	33.0
559	20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer	11	0	10	3	21.0	3.0	6	4	5	6	11.0	10.0
560	20101010-M-Tokyo-F-Rafael_Nadal-Gael_Monfils	2	4	4	12	6.0	16.0	5	2	8	6	13.0	8.0
561	20101015-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer	15	7	11	9	26.0	16.0	8	3	9	19	17.0	22.0
562	20101017-M-Shanghai_Masters-F-Roger_Federer-Andy_Murray	13	2	20	10	33.0	12.0	7	6	9	6	16.0	12.0
563	20101024-M-Stockholm-F-Roger_Federer-Florian_Mayer	10	11	10	15	20.0	26.0	9	5	3	4	12.0	9.0
564	20101107-M-Basel-F-Novak_Djokovic-Roger_Federer	19	4	16	8	35.0	12.0	13	4	16	11	29.0	15.0
565	20101112-M-Paris_Masters-F-Robin_Soderling-Gael_Monfils	13	4	6	12	19.0	16.0	8	4	8	3	16.0	7.0
566	20101121-M-Tour_Finals-RR-Andy_Roddick-Rafael_Nadal	13	3	9	2	22.0	5.0	6	9	21	17	27.0	26.0
567	20101121-M-Tour_Finals-RR-Novak_Djokovic-Andy_Roddick	9	1	5	11	14.0	12.0	6	0	9	3	15.0	3.0
568	20101121-M-Tour_Finals-RR-Tomas_Berdych-Novak_Djokovic	9	4	14	5	23.0	9.0	8	7	10	6	18.0	13.0
569	20101122-M-Tour_Finals-RR-Robin_Soderling-Andy_Murray	7	2	10	8	17.0	10.0	6	6	6	10	12.0	16.0
570	20101124-M-Tour_Finals-RR-Novak_Djokovic-Rafael_Nadal	14	3	15	4	29.0	7.0	9	3	9	8	18.0	11.0
571	20101126-M-Tour_Finals-SF-Roger_Federer-Novak_Djokovic	8	5	5	19	13.0	24.0	4	2	12	10	16.0	12.0
572	20101128-M-Tour_Finals-F-Roger_Federer-Rafael_Nadal	8	9	15	16	23.0	25.0	9	1	8	9	17.0	10.0
573	20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer	8	6	14	12	22.0	18.0	10	6	10	5	20.0	11.0
574	20110108-M-Doha-F-Roger_Federer-Nikolay_Davydenko	9	4	6	14	15.0	18.0	7	4	10	4	17.0	8.0
575	20110115-M-Sydney-F-Gilles_Simon-Viktor_Troicki	9	9	16	17	25.0	26.0	17	9	20	12	37.0	21.0
576	20110118-M-Australian_Open-R128-David_Nalbandian-Lleyton_Hewitt	38	28	39	27	77.0	55.0	31	9	24	32	55.0	41.0
577	20110120-M-Australian_Open-R64-Gilles_Simon-Roger_Federer	17	13	14	18	31.0	31.0	16	10	31	29	47.0	39.0
578	20110123-M-Australian_Open-R16-Robin_Soderling-Alexandr_Dolgopolov	10	9	30	16	40.0	25.0	8	12	12	27	20.0	39.0
579	20110127-M-Australian_Open-SF-Novak_Djokovic-Roger_Federer	13	6	16	16	29.0	22.0	29	12	18	16	47.0	28.0
580	20110130-M-Australian_Open-F-Novak_Djokovic-Andy_Murray	15	5	14	15	29.0	20.0	22	2	17	10	39.0	12.0
581	20110221-M-Dubai-F-Roger_Federer-Novak_Djokovic	11	3	15	9	26.0	12.0	7	1	3	3	10.0	4.0
582	20110310-M-Indian_Wells_Masters-QF-Richard_Gasquet-Novak_Djokovic	10	6	9	6	19.0	12.0	12	6	15	20	27.0	26.0
583	20110316-M-Indian_Wells_Masters-QF-Roger_Federer-Stanislas_Wawrinka	4	2	5	9	9.0	11.0	10	4	10	9	20.0	13.0
584	20110319-M-Indian_Wells_Masters-F-Novak_Djokovic-Rafael_Nadal	19	5	5	15	24.0	20.0	13	8	15	7	28.0	15.0
585	20110319-M-Indian_Wells_Masters-SF-Roger_Federer-Novak_Djokovic	15	5	20	16	35.0	21.0	11	5	14	8	25.0	13.0
586	20110401-M-Miami_Masters-SF-Roger_Federer-Rafael_Nadal	11	4	25	9	36.0	13.0	6	2	5	8	11.0	10.0
587	20110403-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal	20	14	20	22	40.0	36.0	13	5	12	14	25.0	19.0
588	20110417-M-Monte_Carlo-F-David_Ferrer-Rafael_Nadal	16	4	21	21	37.0	25.0	14	7	16	15	30.0	22.0
589	20110424-M-Barcelona-F-David_Ferrer-Rafael_Nadal	16	6	16	10	32.0	16.0	14	2	5	15	19.0	17.0
590	20110504-M-Madrid_Masters-R32-Novak_Djokovic-Kevin_Anderson	5	4	7	16	12.0	20.0	8	4	14	3	22.0	7.0
591	20110507-M-Madrid_Masters-SF-Roger_Federer-Rafael_Nadal	21	13	21	23	42.0	36.0	9	9	6	13	15.0	22.0
592	20110508-M-Madrid_Masters-F-Novak_Djokovic-Rafael_Nadal	14	12	11	11	25.0	23.0	12	3	10	11	22.0	14.0
593	20110508-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal	16	7	12	17	28.0	24.0	6	2	8	9	14.0	11.0
594	20110513-M-Rome_Masters-SF-Novak_Djokovic-Andy_Murray	19	12	16	19	35.0	31.0	12	9	23	18	35.0	27.0
