	avg_rally_len	match_id	p1_backhand_per	p1_bp_saved	p1_cc	p1_dl	p1_dm	p1_forehand_per	p1_gp_won	p1_ii	p1_io	p1_neterrors	p1_netpassed	p1_netpts	p1_netpts_per	p1_netwon	p1_num_rtpts	p1_ret_inplay	p1_ret_won	p2_backhand_per	p2_bp_saved	p2_cc	p2_dl	p2_dm	p2_forehand_per	p2_gp_won	p2_ii	p2_io	p2_neterrors	p2_netpassed	p2_netpts	p2_netpts_per	p2_netwon	p2_num_rtpts	p2_ret_inplay	p2_ret_won
289	5.241666666666666	20080726-M-Canada_Masters-SF-Andy_Murray-Rafael_Nadal.html	0.3760932944606414	0.0	0.52	0.2	0.2	0.6239067055393586	0.72	0.0	0.08	0.18	0.04	28.0	0.19444444444444445	0.75	84.0	0.7619047619047619	0.36	0.47468354430379744	0.67	0.51	0.1	0.2	0.5253164556962026	0.62	0.05	0.15	0.11	0.0	9.0	0.0625	0.56	60.0	0.7833333333333333	0.37
290	4.055339805825243	20080727-M-Canada_Masters-F-Nicolas_Kiefer-Rafael_Nadal.html	0.4088397790055249	0.0	0.52	0.17	0.21	0.5911602209944752	0.38	0.01	0.09	0.07	0.21	14.0	0.13592233009708737	0.64	52.0	0.7692307692307693	0.27	0.34285714285714286	1.0	0.46	0.14	0.23	0.6571428571428571	0.7	0.01	0.15	0.0	0.0	12.0	0.11650485436893204	0.92	51.0	0.5686274509803921	0.45
291	4.497058823529412	20080802-M-Cincinnati_Masters-SF-Novak_Djokovic-Rafael_Nadal.html	0.4020618556701031	1.0	0.44	0.19	0.18	0.5979381443298969	0.79	0.0	0.18	0.0	0.08	13.0	0.12745098039215685	0.85	45.0	0.7555555555555555	0.38	0.49732620320855614	0.25	0.55	0.12	0.25	0.5026737967914439	0.53	0.01	0.06	0.11	0.0	9.0	0.08823529411764706	0.78	57.0	0.7192982456140351	0.26
292	4.6	20080815-M-Olympics-SF-Novak_Djokovic-Rafael_Nadal.html	0.4672897196261682	0.57	0.46	0.22	0.12	0.5327102803738317	0.72	0.02	0.18	0.12	0.16	25.0	0.15625	0.6	75.0	0.72	0.37	0.4792332268370607	0.25	0.5	0.17	0.19	0.5207667731629393	0.6	0.04	0.1	0.27	0.0	11.0	0.06875	0.55	85.0	0.6352941176470588	0.36
293	4.158762886597938	20080817-M-Olympics-F-Rafael_Nadal-Fernando_Gonzalez.html	0.46176470588235297	1.0	0.39	0.18	0.21	0.538235294117647	0.88	0.06	0.16	0.07	0.0	14.0	0.07216494845360824	0.93	107.0	0.7102803738317757	0.4	0.3072289156626506	0.8	0.39	0.11	0.23	0.6927710843373494	0.7	0.06	0.21	0.1	0.25	20.0	0.10309278350515463	0.65	87.0	0.7126436781609196	0.21
294	4.218181818181818	20080905-M-US_Open-SF-Rafael_Nadal-Andy_Murray.html	0.3521739130434783	0.8	0.42	0.15	0.21	0.6478260869565218	0.64	0.06	0.16	0.06	0.22	32.0	0.11636363636363636	0.63	108.0	0.5370370370370371	0.27	0.4576923076923077	0.33	0.43	0.26	0.17	0.5423076923076923	0.87	0.01	0.13	0.08	0.1	50.0	0.18181818181818182	0.72	167.0	0.7904191616766467	0.42
295	4.340519480519481	20090130-M-Australian_Open-SF-Fernando_Verdasco-Rafael_Nadal.html	0.47782546494992845	0.8	0.39	0.13	0.27	0.51931330472103	0.6	0.02	0.19	0.14	0.16	43.0	0.11168831168831168	0.65	173.0	0.6763005780346821	0.31	0.43151693667157587	0.5	0.38	0.12	0.34	0.5684830633284241	0.73	0.02	0.13	0.0	0.25	20.0	0.05194805194805195	0.7	212.0	0.6650943396226415	0.34
296	4.904322766570606	20090201-M-Australian_Open-F-Roger_Federer-Rafael_Nadal.html	0.5787348586810229	0.56	0.42	0.16	0.28	0.42126514131897713	0.62	0.03	0.11	0.02	0.13	54.0	0.15561959654178675	0.72	175.0	0.7885714285714286	0.41	0.47950819672131145	0.68	0.53	0.14	0.21	0.5204918032786885	0.58	0.02	0.1	0.13	0.2	15.0	0.043227665706051875	0.53	172.0	0.7267441860465116	0.4
297	4.3185714285714285	20090215-M-Rotterdam-F-Andy_Murray-Rafael_Nadal.html	0.3686274509803922	0.43	0.52	0.1	0.25	0.6313725490196078	0.63	0.0	0.13	0.0	0.17	6.0	0.04285714285714286	0.83	66.0	0.8181818181818182	0.56	0.46511627906976744	0.42	0.34	0.08	0.37	0.5348837209302325	0.61	0.03	0.18	0.0	0.11	9.0	0.06428571428571428	0.89	74.0	0.6486486486486487	0.41
298	5.486390532544379	20090308-M-Davis_Cup_World_Group_R1-RR-Novak_Djokovic-Rafael_Nadal.html	0.5	0.5	0.36	0.13	0.34	0.5	0.51	0.0	0.18	0.09	0.09	32.0	0.1893491124260355	0.53	73.0	0.7534246575342466	0.29	0.4613526570048309	0.75	0.47	0.1	0.27	0.538647342995169	0.83	0.02	0.14	0.0	0.0	5.0	0.029585798816568046	1.0	96.0	0.8125	0.48
299	7.661151079136691	20090411-M-Monte_Carlo_Masters-SF-Rafael_Nadal-Andy_Murray.html	0.3786008230452675	0.5	0.44	0.12	0.27	0.6213991769547325	0.64	0.04	0.13	0.06	0.06	16.0	0.11510791366906475	0.81	74.0	0.8648648648648649	0.49	0.5282258064516129	0.56	0.46	0.16	0.24	0.4717741935483871	0.55	0.03	0.1	0.0	0.05	19.0	0.1366906474820144	0.79	65.0	0.9230769230769231	0.37
300	6.8500000000000005	20090412-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal.html	0.554954954954955	0.5	0.36	0.2	0.25	0.44504504504504505	0.5	0.02	0.17	0.1	0.2	20.0	0.11494252873563218	0.65	87.0	0.8505747126436781	0.44	0.4107806691449814	0.55	0.44	0.16	0.23	0.5892193308550185	0.48	0.03	0.14	0.0	0.15	13.0	0.07471264367816093	0.69	87.0	0.7931034482758621	0.53
301	6.52	20090426-M-Barcelona-F-David_Ferrer-Rafael_Nadal.html	0.3978494623655914	0.54	0.46	0.1	0.25	0.6021505376344086	0.52	0.04	0.15	0.0	0.06	18.0	0.144	0.78	65.0	0.8153846153846154	0.4	0.4375	0.57	0.44	0.12	0.29	0.5625	0.56	0.02	0.13	0.0	0.0	8.0	0.064	0.88	60.0	0.8833333333333333	0.53
302	6.075	20090504-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal.html	0.5793650793650794	0.2	0.33	0.16	0.37	0.42063492063492064	0.42	0.0	0.14	0.07	0.19	27.0	0.19852941176470587	0.63	70.0	0.8428571428571429	0.36	0.35342465753424657	0.5	0.45	0.1	0.29	0.6465753424657534	0.55	0.03	0.13	0.0	0.17	12.0	0.08823529411764706	0.83	66.0	0.8484848484848485	0.45
303	6.291428571428572	20090515-M-Madrid_Masters-SF-Novak_Djokovic-Rafael_Nadal.html	0.5057803468208093	0.5	0.13	0.02	0.36	0.49421965317919075	0.78	0.1	0.39	0.04	0.09	23.0	0.09387755102040816	0.61	133.0	0.7293233082706767	0.34	0.39680232558139533	0.75	0.11	0.03	0.32	0.6031976744186046	0.67	0.15	0.39	0.06	0.0	18.0	0.07346938775510205	0.56	112.0	0.7857142857142857	0.29
304	3.567768595041322	20090517-M-Madrid_Masters-F-Rafael_Nadal-Roger_Federer.html	0.5056818181818182	0.0	0.42	0.16	0.28	0.4943181818181818	0.67	0.01	0.14	0.0	0.5	2.0	0.01652892561983471	0.5	67.0	0.6716417910447762	0.31	0.4887640449438202	1.0	0.34	0.07	0.37	0.5112359550561798	0.67	0.05	0.18	0.04	0.15	27.0	0.2231404958677686	0.67	54.0	0.7222222222222222	0.31
305	5.102952029520296	20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal.html	0.4304	0.5	0.36	0.14	0.31	0.5696	0.62	0.02	0.18	0.04	0.08	26.0	0.0959409594095941	0.77	128.0	0.8203125	0.38	0.4131534569983137	0.17	0.38	0.1	0.36	0.5868465430016864	0.63	0.02	0.14	0.0	0.0	3.0	0.01107011070110701	0.33	143.0	0.8181818181818182	0.34
306	5.30990990990991	20090822-M-Cincinnati_Masters-SF-Novak_Djokovic-Rafael_Nadal.html	0.45318352059925093	1.0	0.44	0.15	0.22	0.5468164794007491	0.85	0.0	0.19	0.19	0.06	16.0	0.14414414414414414	0.63	56.0	0.8035714285714286	0.45	0.4	0.5	0.48	0.15	0.24	0.6	0.48	0.02	0.11	0.0	0.22	9.0	0.08108108108108109	0.78	55.0	0.6181818181818182	0.31
307	5.162857142857143	20090913-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal.html	0.48621553884711777	1.0	0.55	0.12	0.17	0.5137844611528822	0.68	0.02	0.13	0.11	0.16	19.0	0.10857142857142857	0.68	90.0	0.8111111111111111	0.49	0.4236842105263158	0.63	0.48	0.15	0.2	0.5736842105263158	0.45	0.04	0.14	0.0	0.06	17.0	0.09714285714285714	0.76	85.0	0.6705882352941176	0.34
308	5.013385826771653	20091123-M-Tour_Finals-RR-Robin_Soderling-Rafael_Nadal.html	0.4673913043478261	0.5	0.55	0.15	0.13	0.532608695652174	0.65	0.03	0.14	0.08	0.23	26.0	0.2047244094488189	0.69	58.0	0.7758620689655172	0.41	0.5263157894736842	0.43	0.49	0.19	0.2	0.47368421052631576	0.59	0.02	0.1	0.0	0.2	5.0	0.03937007874015748	0.8	69.0	0.6956521739130435	0.36
309	5.102777777777778	20091127-M-Tour_Finals-RR-Rafael_Nadal-Novak_Djokovic.html	0.45987654320987653	0.4	0.42	0.12	0.28	0.5401234567901234	0.63	0.03	0.15	0.0	0.0	5.0	0.034722222222222224	1.0	73.0	0.7945205479452054	0.34	0.3595166163141994	0.67	0.44	0.13	0.22	0.6404833836858006	0.63	0.02	0.19	0.14	0.0	22.0	0.1527777777777778	0.82	71.0	0.7605633802816901	0.42
310	5.887368421052631	20100110-M-Doha-F-Rafael_Nadal-Nikolay_Davydenko.html	0.45417515274949083	0.63	0.5	0.21	0.16	0.5458248472505092	0.7	0.03	0.1	0.0	0.14	14.0	0.07368421052631578	0.79	99.0	0.8383838383838383	0.42	0.5412474849094567	0.38	0.54	0.22	0.15	0.45875251509054327	0.49	0.02	0.08	0.03	0.06	36.0	0.18947368421052632	0.75	91.0	0.7802197802197802	0.38
311	5.153846153846154	20100126-M-Australian_Open-QF-Andy_Murray-Rafael_Nadal.html	0.48284960422163586	0.83	0.67	0.17	0.11	0.5171503957783641	0.74	0.0	0.04	0.06	0.14	36.0	0.21301775147928995	0.72	72.0	0.7916666666666666	0.44	0.47244094488188976	0.6	0.47	0.24	0.12	0.5275590551181102	0.59	0.04	0.13	0.04	0.09	23.0	0.13609467455621302	0.83	97.0	0.6597938144329897	0.36
312	5.851020408163265	20100418-M-Monte_Carlo_Masters-F-Fernando_Verdasco-Rafael_Nadal.html	0.4641509433962264	0.57	0.51	0.33	0.03	0.5358490566037736	0.39	0.04	0.09	0.36	0.18	11.0	0.11224489795918367	0.36	45.0	0.8444444444444444	0.36	0.39147286821705424	1.0	0.43	0.38	0.03	0.6085271317829457	0.71	0.07	0.09	0.11	0.0	9.0	0.09183673469387756	0.78	53.0	0.8490566037735849	0.64
313	4.783333333333334	20100501-M-Rome_Masters-SF-Ernests_Gulbis-Rafael_Nadal.html	0.5967365967365967	0.83	0.41	0.18	0.25	0.40326340326340326	0.67	0.02	0.14	0.1	0.07	30.0	0.14705882352941177	0.73	94.0	0.7872340425531915	0.34	0.3542168674698795	0.86	0.52	0.21	0.16	0.6457831325301204	0.71	0.02	0.09	0.05	0.11	19.0	0.09313725490196079	0.79	110.0	0.6818181818181818	0.37
314	5.661764705882353	20100502-M-Rome_Masters-F-David_Ferrer-Rafael_Nadal.html	0.4311377245508982	0.77	0.47	0.06	0.28	0.5688622754491018	0.61	0.04	0.13	0.0	0.36	14.0	0.10294117647058823	0.57	55.0	0.7818181818181819	0.25	0.4574780058651026	1.0	0.46	0.16	0.26	0.5425219941348973	0.84	0.02	0.09	0.0	0.15	13.0	0.09558823529411764	0.85	81.0	0.7160493827160493	0.44
315	4.435502958579881	20100509-M-Madrid_Masters-F-Roger_Federer-Rafael_Nadal.html	0.5076452599388379	0.64	0.43	0.09	0.34	0.4923547400611621	0.5	0.02	0.12	0.16	0.16	32.0	0.1893491124260355	0.59	81.0	0.7777777777777778	0.43	0.43125	0.73	0.5	0.1	0.28	0.56875	0.65	0.03	0.09	0.3	0.1	10.0	0.05917159763313609	0.6	88.0	0.8068181818181818	0.44
316	3.830978260869565	20100604-M-Roland_Garros-SF-Rafael_Nadal-Jurgen_Melzer.html	0.39100346020761245	0.33	0.39	0.1	0.28	0.6089965397923875	0.72	0.03	0.2	0.12	0.06	17.0	0.09239130434782608	0.76	99.0	0.8080808080808081	0.48	0.4416961130742049	0.38	0.42	0.11	0.37	0.558303886925795	0.53	0.01	0.09	0.05	0.11	38.0	0.20652173913043478	0.55	85.0	0.6352941176470588	0.29
317	4.5	20100606-M-Roland_Garros-F-Robin_Soderling-Rafael_Nadal.html	0.4450704225352113	0.67	0.38	0.24	0.17	0.5549295774647888	0.57	0.04	0.17	0.15	0.19	27.0	0.14917127071823205	0.63	90.0	0.7333333333333333	0.29	0.45671641791044776	1.0	0.5	0.18	0.2	0.5432835820895522	0.76	0.02	0.1	0.0	0.13	15.0	0.08287292817679558	0.73	91.0	0.7362637362637363	0.4
318	4.018518518518518	20100702-M-Wimbledon-SF-Andy_Murray-Rafael_Nadal.html	0.42996742671009774	0.25	0.56	0.14	0.2	0.5700325732899023	0.61	0.01	0.1	0.07	0.14	29.0	0.15343915343915343	0.69	97.0	0.7216494845360825	0.28	0.42996742671009774	0.67	0.43	0.21	0.16	0.5700325732899023	0.71	0.05	0.15	0.0	0.0	21.0	0.1111111111111111	0.9	92.0	0.6086956521739131	0.3
319	3.805263157894737	20100704-M-Wimbledon-F-Tomas_Berdych-Rafael_Nadal.html	0.5444015444015444	0.33	0.43	0.12	0.25	0.4555984555984556	0.65	0.02	0.19	0.07	0.21	28.0	0.16374269005847952	0.68	90.0	0.6222222222222222	0.27	0.4275092936802974	1.0	0.38	0.2	0.24	0.5724907063197026	0.69	0.04	0.14	0.09	0.0	11.0	0.06432748538011696	0.82	81.0	0.6790123456790124	0.33
320	4.7593495934959344	20100814-M-Canada_Masters-SF-Andy_Murray-Rafael_Nadal.html	0.43190661478599224	0.83	0.56	0.06	0.2	0.5680933852140078	0.76	0.01	0.17	0.17	0.0	12.0	0.0975609756097561	0.83	62.0	0.8064516129032258	0.42	0.4918032786885246	0.63	0.34	0.17	0.37	0.5081967213114754	0.48	0.01	0.12	0.0	0.0	11.0	0.08943089430894309	0.91	61.0	0.6229508196721312	0.31
321	4.602531645569621	20100911-M-US_Open-SF-Rafael_Nadal-Mikhail_Youzhny.html	0.34951456310679613	0.5	0.37	0.25	0.18	0.6504854368932039	0.63	0.05	0.15	0.06	0.17	18.0	0.11392405063291139	0.72	81.0	0.7160493827160493	0.44	0.4935064935064935	0.38	0.5	0.22	0.14	0.5064935064935064	0.53	0.01	0.13	0.17	0.11	18.0	0.11392405063291139	0.56	77.0	0.6363636363636364	0.25
322	5.4074509803921575	20100912-M-US_Open-F-Novak_Djokovic-Rafael_Nadal.html	0.4556113902847571	0.77	0.43	0.19	0.18	0.5443886097152428	0.66	0.02	0.18	0.07	0.27	45.0	0.17647058823529413	0.64	112.0	0.6964285714285714	0.32	0.41362126245847175	0.25	0.46	0.18	0.2	0.5863787375415282	0.65	0.05	0.11	0.0	0.11	18.0	0.07058823529411765	0.83	143.0	0.8391608391608392	0.42
323	4.445945945945946	20101121-M-Tour_Finals-RR-Andy_Roddick-Rafael_Nadal.html	0.5710059171597633	0.67	0.51	0.15	0.2	0.4289940828402367	0.7	0.01	0.12	0.09	0.2	45.0	0.24324324324324326	0.58	92.0	0.6847826086956522	0.32	0.3216374269005848	0.5	0.44	0.21	0.2	0.6783625730994152	0.71	0.07	0.09	0.05	0.05	21.0	0.11351351351351352	0.81	93.0	0.5376344086021505	0.29
324	4.452845528455284	20101124-M-Tour_Finals-RR-Novak_Djokovic-Rafael_Nadal.html	0.45	0.5	0.44	0.14	0.23	0.55	0.5	0.02	0.16	0.16	0.24	25.0	0.2032520325203252	0.52	62.0	0.6774193548387096	0.32	0.4700854700854701	0.8	0.36	0.18	0.3	0.5299145299145299	0.75	0.04	0.13	0.0	0.0	6.0	0.04878048780487805	1.0	61.0	0.6557377049180327	0.43
325	4.784304932735426	20101127-M-Tour_Finals-SF-Andy_Murray-Rafael_Nadal.html	0.3384279475982533	0.8	0.54	0.12	0.18	0.6615720524017468	0.65	0.01	0.16	0.0	0.0	20.0	0.08968609865470852	0.95	109.0	0.7339449541284404	0.33	0.48769574944071586	0.63	0.37	0.11	0.32	0.5123042505592841	0.79	0.04	0.16	0.0	0.12	17.0	0.07623318385650224	0.76	114.0	0.5964912280701754	0.32
326	4.112307692307692	20101128-M-Tour_Finals-F-Roger_Federer-Rafael_Nadal.html	0.5789473684210527	0.5	0.4	0.08	0.36	0.42105263157894735	0.8	0.01	0.14	0.07	0.04	28.0	0.2153846153846154	0.79	66.0	0.696969696969697	0.35	0.3867924528301887	0.0	0.51	0.13	0.25	0.6132075471698113	0.55	0.03	0.08	0.0	0.0	7.0	0.05384615384615385	0.71	64.0	0.609375	0.2
327	5.780254777070064	20110319-M-Indian_Wells_Masters-F-Novak_Djokovic-Rafael_Nadal.html	0.46384039900249374	0.67	0.5	0.16	0.19	0.5361596009975063	0.62	0.01	0.14	0.0	0.16	19.0	0.12101910828025478	0.68	69.0	0.6666666666666666	0.38	0.4641975308641975	0.38	0.46	0.15	0.26	0.5358024691358024	0.52	0.03	0.09	0.18	0.0	11.0	0.07006369426751592	0.73	88.0	0.7272727272727273	0.34
328	4.5	20110401-M-Miami_Masters-SF-Roger_Federer-Rafael_Nadal.html	0.43137254901960786	0.2	0.39	0.14	0.22	0.5686274509803921	0.48	0.1	0.15	0.26	0.16	19.0	0.18811881188118812	0.47	43.0	0.7674418604651163	0.21	0.46938775510204084	1.0	0.45	0.2	0.17	0.5306122448979592	0.75	0.04	0.14	0.0	0.17	6.0	0.0594059405940594	0.67	58.0	0.7931034482758621	0.47
329	5.168292682926829	20110403-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal.html	0.5074309978768577	0.5	0.36	0.12	0.34	0.49256900212314225	0.73	0.01	0.16	0.08	0.12	25.0	0.12195121951219512	0.76	110.0	0.6272727272727273	0.4	0.4330357142857143	0.78	0.38	0.11	0.39	0.5669642857142857	0.74	0.02	0.1	0.08	0.15	13.0	0.06341463414634146	0.77	95.0	0.8105263157894737	0.32
330	6.505347593582887	20110416-M-Monte_Carlo_Masters-SF-Rafael_Nadal-Andy_Murray.html	0.4991023339317774	0.5	0.43	0.09	0.3	0.5008976660682226	0.51	0.04	0.14	0.07	0.07	14.0	0.0748663101604278	0.86	105.0	0.9142857142857143	0.53	0.41651705565529623	0.61	0.5	0.09	0.29	0.5834829443447038	0.44	0.01	0.1	0.07	0.04	27.0	0.1443850267379679	0.56	82.0	0.7926829268292683	0.46
331	7.025490196078432	20110417-M-Monte_Carlo-F-David_Ferrer-Rafael_Nadal.html	0.44377510040160645	0.64	0.45	0.08	0.32	0.5562248995983936	0.63	0.03	0.11	0.09	0.13	23.0	0.1503267973856209	0.74	83.0	0.8313253012048193	0.39	0.4489795918367347	0.71	0.43	0.13	0.31	0.5510204081632653	0.6	0.03	0.11	0.08	0.0	13.0	0.08496732026143791	0.85	70.0	0.9	0.43
332	6.086259541984733	20110424-M-Barcelona-F-David_Ferrer-Rafael_Nadal.html	0.4061624649859944	0.65	0.48	0.14	0.17	0.5938375350140056	0.56	0.07	0.13	0.18	0.06	17.0	0.1297709923664122	0.71	61.0	0.8032786885245902	0.46	0.4563380281690141	0.63	0.47	0.24	0.14	0.543661971830986	0.69	0.06	0.08	0.08	0.08	12.0	0.0916030534351145	0.83	70.0	0.8714285714285714	0.56
333	4.295098039215686	20110507-M-Madrid_Masters-SF-Roger_Federer-Rafael_Nadal.html	0.5283018867924528	0.58	0.46	0.13	0.25	0.4716981132075472	0.51	0.05	0.12	0.09	0.11	45.0	0.22058823529411764	0.73	101.0	0.7524752475247525	0.36	0.44192634560906513	0.82	0.46	0.12	0.29	0.5580736543909348	0.69	0.03	0.09	0.0	0.29	7.0	0.03431372549019608	0.71	103.0	0.8349514563106796	0.45
334	7.058646616541353	20110508-M-Madrid_Masters-F-Novak_Djokovic-Rafael_Nadal.html	0.5276497695852534	0.5	0.46	0.17	0.26	0.47235023041474655	0.74	0.0	0.11	0.07	0.27	15.0	0.11278195488721804	0.67	75.0	0.8266666666666667	0.49	0.41204819277108434	0.58	0.47	0.11	0.28	0.5855421686746988	0.6	0.02	0.12	0.0	0.17	6.0	0.045112781954887216	0.83	58.0	0.8793103448275862	0.38
335	7.712307692307692	20110508-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal.html	0.42735042735042733	0.33	0.53	0.13	0.19	0.5726495726495726	0.68	0.01	0.14	0.06	0.19	16.0	0.12307692307692308	0.75	69.0	0.8840579710144928	0.45	0.47757847533632286	0.64	0.43	0.16	0.3	0.5224215246636771	0.53	0.03	0.08	0.0	0.08	12.0	0.09230769230769231	0.83	61.0	0.9016393442622951	0.38
336	5.720179372197309	20110603-M-Roland_Garros-SF-Andy_Murray-Rafael_Nadal.html	0.4377224199288256	0.54	0.49	0.13	0.25	0.5622775800711743	0.51	0.0	0.13	0.04	0.15	27.0	0.1210762331838565	0.78	119.0	0.8235294117647058	0.38	0.4448462929475588	0.83	0.35	0.15	0.25	0.5551537070524413	0.66	0.06	0.19	0.04	0.0	23.0	0.1031390134529148	0.83	104.0	0.7788461538461539	0.45
337	4.769230769230769	20110605-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal.html	0.5149911816578483	0.53	0.41	0.14	0.26	0.48500881834215165	0.61	0.02	0.16	0.08	0.13	53.0	0.19413919413919414	0.68	147.0	0.7482993197278912	0.39	0.44220183486238535	0.67	0.49	0.12	0.29	0.5577981651376147	0.63	0.02	0.09	0.17	0.0	6.0	0.02197802197802198	0.83	126.0	0.7619047619047619	0.42
338	4.575115207373273	20110701-M-Wimbledon-SF-Andy_Murray-Rafael_Nadal.html	0.37176470588235294	0.38	0.52	0.19	0.13	0.6282352941176471	0.56	0.03	0.13	0.13	0.19	32.0	0.14746543778801843	0.5	104.0	0.7884615384615384	0.27	0.5434782608695652	0.75	0.4	0.2	0.23	0.45652173913043476	0.69	0.05	0.12	0.04	0.15	26.0	0.11981566820276497	0.81	113.0	0.6460176991150443	0.37
339	4.522033898305085	20110703-M-Wimbledon-F-Novak_Djokovic-Rafael_Nadal.html	0.36728395061728397	0.5	0.49	0.18	0.16	0.6327160493827161	0.77	0.02	0.14	0.04	0.11	27.0	0.15254237288135594	0.78	82.0	0.6463414634146342	0.38	0.47305389221556887	0.17	0.44	0.17	0.23	0.5269461077844312	0.5	0.04	0.13	0.09	0.09	11.0	0.062146892655367235	0.64	95.0	0.6842105263157895	0.33
340	6.831343283582091	20110911-M-US_Open-F-Rafael_Nadal-Novak_Djokovic.html	0.4797047970479705	0.58	0.42	0.19	0.25	0.5202952029520295	0.45	0.02	0.12	0.17	0.0	23.0	0.08582089552238806	0.74	127.0	0.8267716535433071	0.42	0.4265402843601896	0.57	0.5	0.15	0.16	0.5734597156398105	0.64	0.03	0.16	0.14	0.12	49.0	0.1828358208955224	0.63	141.0	0.8226950354609929	0.51
341	5.488888888888889	20110911-M-US_Open-SF-Andy_Murray-Rafael_Nadal.html	0.40219378427787933	0.67	0.48	0.1	0.3	0.5978062157221207	0.65	0.01	0.11	0.05	0.14	43.0	0.19111111111111112	0.79	110.0	0.7818181818181819	0.34	0.525233644859813	0.8	0.28	0.11	0.44	0.4747663551401869	0.66	0.02	0.15	0.0	0.17	18.0	0.08	0.83	115.0	0.8	0.43
342	6.418439716312057	20111009-M-Tokyo-F-Rafael_Nadal-Andy_Murray.html	0.5438144329896907	0.44	0.4	0.21	0.26	0.45618556701030927	0.48	0.04	0.1	0.14	0.14	14.0	0.09929078014184398	0.71	64.0	0.796875	0.27	0.4486873508353222	0.83	0.56	0.18	0.11	0.5513126491646778	0.7	0.01	0.13	0.06	0.13	31.0	0.2198581560283688	0.74	77.0	0.8701298701298701	0.48
343	4.602173913043479	20120127-M-Australian_Open-SF-Roger_Federer-Rafael_Nadal.html	0.49636363636363634	0.63	0.48	0.18	0.19	0.5036363636363637	0.62	0.04	0.11	0.09	0.17	64.0	0.2318840579710145	0.66	141.0	0.7375886524822695	0.33	0.49904397705544934	0.7	0.51	0.17	0.15	0.5009560229445507	0.65	0.02	0.14	0.08	0.17	12.0	0.043478260869565216	0.42	135.0	0.7185185185185186	0.38
344	5.3500000000000005	20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal.html	0.49070631970260226	0.5	0.42	0.11	0.35	0.5092936802973977	0.83	0.03	0.09	0.0	0.08	13.0	0.11607142857142858	0.85	56.0	0.8035714285714286	0.46	0.50199203187251	0.33	0.38	0.13	0.35	0.49800796812749004	0.52	0.01	0.13	0.0	0.0	2.0	0.017857142857142856	1.0	56.0	0.7142857142857143	0.36
345	6.23953488372093	20120422-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal.html	0.45147679324894513	0.38	0.32	0.1	0.33	0.5485232067510548	0.44	0.02	0.23	0.0	0.0	9.0	0.10465116279069768	0.78	38.0	0.6578947368421053	0.26	0.4132231404958678	0.0	0.33	0.09	0.39	0.5867768595041323	0.73	0.02	0.18	0.0	0.0	7.0	0.08139534883720931	1.0	48.0	0.9583333333333334	0.54
346	6.052459016393442	20120429-M-Barcelona-F-David_Ferrer-Rafael_Nadal.html	0.4256619144602851	0.6	0.45	0.14	0.25	0.5743380855397149	0.56	0.04	0.12	0.07	0.03	29.0	0.15846994535519127	0.59	90.0	0.7777777777777778	0.4	0.5425101214574899	0.8	0.42	0.18	0.22	0.4574898785425101	0.65	0.05	0.13	0.05	0.1	21.0	0.11475409836065574	0.71	93.0	0.9032258064516129	0.47
347	6.282517482517482	20120519-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal.html	0.46359223300970875	0.43	0.45	0.18	0.19	0.5364077669902912	0.5	0.03	0.14	0.09	0.22	23.0	0.16083916083916083	0.65	69.0	0.8405797101449275	0.36	0.38190954773869346	0.86	0.46	0.15	0.2	0.6180904522613065	0.66	0.04	0.15	0.08	0.0	12.0	0.08391608391608392	0.83	74.0	0.7702702702702703	0.43
348	6.054961832061069	20120606-M-Roland_Garros-SF-David_Ferrer-Rafael_Nadal.html	0.39385474860335196	0.3	0.42	0.13	0.3	0.6061452513966481	0.48	0.02	0.13	0.08	0.15	13.0	0.09923664122137404	0.46	65.0	0.7538461538461538	0.26	0.5459610027855153	1.0	0.34	0.13	0.32	0.45403899721448465	0.72	0.04	0.16	0.0	0.0	15.0	0.11450381679389313	1.0	66.0	0.8636363636363636	0.53
349	6.448101265822785	20120608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal.html	0.5035663338088445	0.47	0.46	0.23	0.15	0.4964336661911555	0.54	0.02	0.14	0.07	0.1	29.0	0.12236286919831224	0.79	118.0	0.7966101694915254	0.42	0.45161290322580644	0.3	0.44	0.22	0.17	0.5483870967741935	0.53	0.04	0.12	0.0	0.17	18.0	0.0759493670886076	0.67	119.0	0.8319327731092437	0.45
